gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_tx,out_tx,in_kzt,out_kzt,pass_through,role_label,rank
100000008332511100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 100,000 ₸ (предварительно)",3,False,1,0,1,0,100000.0,0.0,0.0,конечный получатель в пределах выгрузки,1952
100000008333492100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 216,400 ₸ (предварительно)",4,False,1,0,1,0,216400.0,0.0,0.0,"периферия, признаков роли не выявлено",1953
100000008335401100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 150,000 ₸ (предварительно)",2,False,1,0,3,0,150000.0,0.0,0.0,конечный получатель в пределах выгрузки,1954
100000008336318100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 170,000 ₸ (предварительно)",4,False,1,0,1,0,170000.0,0.0,0.0,"периферия, признаков роли не выявлено",1955
100000008337304100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 105,465 ₸ (предварительно)",4,False,1,0,2,0,105465.0,0.0,0.0,"периферия, признаков роли не выявлено",1956
100000008343415100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 100,000 ₸ (предварительно)",4,False,1,0,3,0,100000.0,0.0,0.0,"периферия, признаков роли не выявлено",1957
100000008343874100,peripheral,0.5,0,0.8698843416370107,"периферия, признаков роли не выявлено: входящих 2, исходящих 2, получено 283,535 ₸ (предварительно)",3,False,2,2,2,5,283535.0,176400.0,0.6221454141464017,"периферия, признаков роли не выявлено",324
100000008346837100,consolidator,0.5,0,0.9928825622775801,"признаки точки консолидации: входящих 9, исходящих 25, получено 254,359 ₸ (предварительно)",2,False,9,25,12,26,254359.0,1258643.0,4.948293553599441,признаки точки консолидации,17
100000008349675100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 46,520 ₸ (предварительно)",1,False,1,1,1,2,46520.0,36650.0,0.7878331900257953,"периферия, признаков роли не выявлено",804
100000008349740100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 70,000 ₸ (предварительно)",4,False,1,0,2,0,70000.0,0.0,0.0,"периферия, признаков роли не выявлено",1958
100000008352542100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 50,220 ₸ (предварительно)",2,False,1,0,1,0,50220.0,0.0,0.0,конечный получатель в пределах выгрузки,1959
100000008356606100,terminal,0.5,0,0.6983985765124555,"конечный получатель в пределах выгрузки: входящих 2, исходящих 0, получено 168,500 ₸ (предварительно)",2,False,2,0,2,0,168500.0,0.0,0.0,конечный получатель в пределах выгрузки,805
100000008376089100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 135,000 ₸ (предварительно)",2,False,1,0,1,0,135000.0,0.0,0.0,конечный получатель в пределах выгрузки,1960
100000008376785100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 234,250 ₸ (предварительно)",4,False,1,0,2,0,234250.0,0.0,0.0,"периферия, признаков роли не выявлено",1961
